Heap initialized
-244790666,-869338146,756525533,503643280,69661286,492009257,781954032 
996701984,-512805191,548266123,476146625,-18474059 
449257190,518798449,502188196,475521863,-377247476,-63464905 
616385472,82408732,524191912,297370360 
171902373,-427474765,308333241,-109245893,756548607,301962653,-946063781,521279829,958944955 
782648038,394485629,-248813779,-51274316,354471099,757172873,488239584,-843886216,-719927766,627081006 
277652106,799685974,471151385,688637274,-694913292 
281418685,684623057,664128951,37634573,-114134519 
635891430,582549714,371544174,560236763,-388210747,-861871220,854279346,780736474,-976873400 
932844436,-287579163,913460485 
-9092826,-442540235,-108922766,563878062,848380299,468557621,248681540 
830908244,749458152 
906919717,620304404,846702560,-781985835 
461168456,-460798662,859617468,699658886,-215847349,291804909,163583297,-815211568,611104804 
268446336,751130052,172284529,407775574,901008286,-342658622,-562376475 
620652966,112500045,-32197878,896266323 
848982444,751617278 
867312880,740552153 
661373474,559273472,-110008468,501342203,312444583,781986454,-231136084,-838668467 
374128498,447160589,-778090892,11620857,335813728,460029276,27215422,747487337,22832830 
790719313,868774485 
648820710,-383029491,968734969,-239772494,664901951 
121577193,-36841447,954077823,150061584,109563197,-369507897,96464619,647931466 
-173160335,778565805,413057189,-106960959,790242026 
766215023,280628210,623226546,-231824457,-49487923,744509265,-94342339,186815365,-509802010 
984706766,405874383,-247499171,577579945 
380248322,-164834486,604759795,907812096 
348088596,59210487,733687724,592433897 
994255397,978177685,-651475441,432727100,-418650073,430939747 
-950232986,897353429,830942632,870536825,295175039,400023238,-549581344 
497255092,913971219,391807631 
192746054,732955767,230455898,-60043629,763882352,-54303900 
859768236,803118790,148057994 
26651315,-114558004,339960387,885358862,251482015,841419115,493093764,-327925638,-581824209 
318310223,-479239864,622193727,720245707,-843591100,352707162,903269660,375441377,-113543938 
55168820,270204101,694797435,843028228 
836427965,854394861,798597574,-925158944,531401671,-231896476 
-796802239,714897300,723020244,-271224216,746277255,757656886 
225246613,444757627,295006536,651374974,293701899 
274139491,689784215,-515617641,138269066,-570716637,915092166,81257131,925019706 
755997106,139966325,38843351,954373530,-594651663,647037002,-300796556,310817697 
257309823,-226544599,385408151,62693221,274282948,-354269729,940237834,626314005 
890602464,-564301987,380679254,344924637,971140905,122940436,362072491,-434414719,-83072439 
-410594428,1010636,-209040683,-542841458,944177897,986058695,239350022,86446854,972230340 
986949971,-219116107,326420053,651964195,21388730,-135861346,958649785,310130856,-570181758,-231766703 
-119636329,-448705067,272734079,633707045,788444140,321395159,651175964 
701091525,349365635,380834444,734668653,780673547,-845752826 
904217353,974422114,-824566161,327022112,736155725 
-121645309,474115730,274943651,-655384189,-47831041,279878303,995028968,918145482 
895484785,507917885,-325097938,170285964,-37109454,-305853498,188048503,736425908,-14214808,355649726 
-40651952,-55798011,227954313,80125952,556419628,950453200,61897367,-931632279,998987935,329403987 
700840282,638624641,-532873380,703647524,155788946,75711498,-342578720,-214889176,993651528 
678350933,701899516,807422570 
427039166,51748559,948916160,866178864,-309855860,-268670837,223557591,262468877 
-260936947,931824517,7957902,-468409139,545710731,-534834272,932593074,699684265,362150045 
347776987,-218838389,518516879,-415685697,773669220,501621690,711129483 
747965123,893618870,578857516 
180605226,611124150,974231779,-127230006,394896552,366667445,-164466899 
-734313922,430127898,84287987,896459334,-327802208,326236826,984129221,706330210,-985218849,901188684 
-722029991,600973783,384178043,972881714,441061673,747988969,-945907720,167710822,749869041 
516545182,-5495194,616519775,-81771550,926789036,626185571,-199675656 
908684051,523560263,353355449,621883697 
695925930,891230513,833824459 
860461515,5267716,664616134,988779571 
952314436,439268914,495845607,233578364,229769297,-277727833,484139852 
475576246,723870882,36034053,242239083,171715119,617104338,35070988,264470157 
981019492,170492533,572336918,46985090,709652882,117486396 
-532839315,755415697,-209252447,76262992,338919170,881133040,729094587,209325838,951956687,-579745103 
845692084,549068629,747248128,984474035,-660787966,199658225,-30889706 
889664105,451077178,-69124519,-554862211,117253383,237965135,675648933,514009679,391744752 
-82388283,913996912,-690372199,941363360,735071506,854033787 
302552112,554412369,-681537207,937891244,-664590095,592684508,984791378,631209200,66437715 
988793098,416238750,836745619,-614109597,762124630,-664698581,999540594 
158916351,169994054,840978524,759552521,150574574,557595648,96117892 
131035591,881811331,635392711,528930633,986660888,560167484,-376216537,-578880086 
503880310,566494788,846218986,875644059 
86985000,-95567359,791801883,794850664,780591411,440630118 
882975558,924703392,957401010,-278754569,-351897804,736403006 
-669884180,625917679,892428842,436197979,631668410,983888235 
-87352449,687043129,936669668,227773144,408563128,-80591271,852266575 
-190974571,-130005575,847439399,285332096,409991364,-737716445,980231610,843004379,214857415,594985210 
120057609,-328473074,962417180,779022690,940809548,724186346 
648232916,162024013,809753872,150391629,-34336136,-549351151,550742866,879176357,880176353 
561792079,767970152,893388548,56510794,312616090,912761343 
996691083,493506140,441364993,525368413,-776232519,868920667,544938779,425870234 
947288008,70229559,321145774,8854799,894821693,-143880804,745604034,913840840 
-683373928,965275615,215153389,816040270,780487147,990180002,27371620,-389519469,343370675,732530020 
687371075,507721596,-693866480,953646101,847775395,421687047,634139710,365019491,61009694,32331004 
695222926,893723582,-45709481,-18145787,865683463,962277935,760038474 
614087796,842709904,722433643,-289667689,636501830,177515005,962101250,750423038 

